-1.553256229083299012e+01,-1.343540394941679672e+01
-1.553287888250090809e+01,-1.428214057894144062e+01
-1.617711249615765823e+01,-1.380702531749105511e+01
-1.561532645503020866e+01,-1.387355835173023344e+01
-1.615479501220940861e+01,-1.224162814610583716e+01
-1.576483093079111519e+01,-1.158302402348096827e+01
-1.542755338539679499e+01,-1.161222203890841342e+01
-1.537113675728643969e+01,-4.283450877858994588e+00
-1.584503791359631819e+01,-3.911611639554156028e+00
-1.558663134215336399e+01,-4.307587595238516087e+00
-1.596919234970340362e+01,-4.131538208978621896e+00
-1.615789575809591838e+01,-4.340408042291400648e+00
-1.634988253985181217e+01,-3.921866656362887227e+00
-1.595735214450425232e+01,-3.883733672794257075e+00
-1.613436122286594454e+01,-4.018053819782158698e+00
-1.567470619350138250e+01,-3.960729996126231001e+00
-1.572926363100842728e+01,-4.334103324798320500e+00
-1.533439459824286466e+01,-4.060327579823551858e+00
-1.602987720714452280e+01,-4.662708955894439455e+00
-1.550941515907320323e+01,-4.258466644904380871e+00
-1.564861408927475672e+01,-4.769534110828088203e+00
-1.583942079626621435e+01,-3.986272912705162597e+00
-1.630025544434805695e+01,-2.573539009674920663e+00
-1.582799917699783876e+01,-1.848527119442012534e+00
-1.547053208920529066e+01,3.464113755394251370e-01
-1.572852623696206820e+01,-4.295808459430539017e-02
-1.628934312511763238e+01,-4.535322476438548023e-01
-1.643406837244451424e+01,2.727165979341030777e-01
-1.628044728452941925e+01,-4.368234243339550460e-01
-1.630653896685958770e+01,-4.771120094254541755e-01
-1.637897289351866448e+01,-1.058074686860557279e-01
-1.542449317750175553e+01,9.156578016024141675e-02
-1.536701374467005188e+01,-3.936177655828174693e-01
-1.550763750725080747e+01,2.486948167908114016e-01
-1.549915057497208437e+01,-2.589304668680583177e-01
-1.610098619561461675e+01,-1.696013054483014315e-01
-1.532512820460302905e+01,-6.368890627415524364e-03
-1.550559551623048726e+01,4.091616082406286381e-01
-1.591319173583914193e+01,1.479711021070411192e-01
-1.603865269390777115e+01,-3.629300948483447087e-01
-1.638797157142357719e+01,-5.570324349806377029e-02
-1.578761622407778020e+01,-3.851003281423786007e-01
-1.590570579856166411e+01,4.322080898663145376e-01
-1.600286246129630285e+01,-5.139581832156654428e-01
-1.566740781051566245e+01,3.107918782911738731e+00
-1.613616434744744055e+01,2.843102461926090285e+00
-1.553436359422518365e+01,3.491003408146529097e+00
-1.572808550885797629e+01,3.550830240957054684e+00
-1.559221505175923106e+01,2.907263713031710495e+00
-1.577522962858333599e+01,3.374145663416216578e+00
-1.562221338308839158e+01,3.432270116407490690e+00
-1.537968658225534924e+01,2.953524881413205350e+00
-1.600142963271962060e+01,2.988799122242181028e+00
-1.542244374638159421e+01,3.235539119481540382e+00
-1.560829760729164128e+01,3.105372354203906227e+00
-1.602411353253982185e+01,2.829258451789332440e+00
-1.606941647854738164e+01,3.508170492535072071e+00
-1.619939361606243367e+01,2.878372298333854218e+00
-1.595723688202869894e+01,6.178853896355809283e+00
-1.621082733623516248e+01,6.431136064507199990e+00
-1.589285039699524127e+01,6.400821532960614846e+00
-1.602135472283364592e+01,7.455351374676537191e+00
-1.638492244281243870e+01,7.102954200254471218e+00
-1.532612593122171241e+01,7.941779729530765053e+00
-1.616225849527256742e+01,6.919969109060847501e+00
-1.554096994911073004e+01,7.437828719901714791e+00
